source_id,OGLE-ID,RA,Dec,Type,subType,SNR,I,V_I,Period,[Fe/H]_J95,[Fe/H]_ZW,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist,r_est,r_lo,r_hi,abs_Imag,abs_Gmag
4062477727181195136,OGLE-BLG-LPV-173793,270.18372,-28.641582,LPV,Mira,203.41545,12.704,4.4139996,246.4,,,270.1837209613327,-28.6415689467873,0.005,0.004,90.0,270.18368762314,0.1632,-28.64159491125,0.1593,0.329,0.2407,-6.796,0.304,-6.03,0.236,false,29566.9,2011.56,14.511353,2053.37,487.08,17.070219,59972.3,15305.3,12.817043,4.253176,,,0,3349.0,2.7857,1.422,,,0.04709,3648.38574099175,1960.01886645078,7489.62118628656,-0.10650327548927763,-0.10650327548927763
4049917357170397696,OGLE-BLG-RRLYR-13562,271.67166,-30.724638,RRLYR,RRab,22.740911,15.881,1.177001,0.47032413,,,271.6716536130157,-30.7246354758618,0.003,0.003,90.0,271.67162964628,0.0902,-30.7246551351,0.0947,-0.0736,0.1144,-4.785,0.221,-4.566,0.179,false,3151.86,25.8682,16.941948,1730.11,163.083,17.256207,3712.65,164.321,15.837709,1.418497,,,0,5000.0,,,,,0.021754,8317.73526036542,5494.51534513223,12719.341137296,1.2809740982235986,1.2809740982235986
4063354282656094080,OGLE-BLG-ECL-305477,271.5475,-26.201195,ECL,NC,5.9872,15.087,1.3390007,11.281122,,,271.5474477623376,-26.2011733697098,0.002,0.002,90.0,271.54746554537,0.0613,-26.20119941694,0.0576,0.4987,0.068,3.706,0.128,-6.05,0.107,false,7038.31,6.53418,16.069695,3050.87,23.7828,16.64033,7801.87,68.9117,15.031424,1.608906,,,0,4467.5,,,2.01,1.454,0.185834,1928.71226912977,1693.27067518204,2237.99878015635,3.66066267733736,3.66066267733736
4658062495513906816,OGLE-LMC-ECL-15804,81.66229,-69.60164,ECL,ED,6.307553,16.939,-0.10899925,3.932107,,,81.662325231131,-69.6016654009237,0.002,0.002,0.0,81.66234835836,0.0555,-69.60166369869,0.0624,0.1131,0.0589,1.872,0.102,0.395,0.121,false,3495.03,4.50589,16.829739,3185.02,29.3685,16.593609,1721.05,27.9997,16.672434,-0.078825,,,0,9508.67,,,,,0.101568,4302.36840720773,3578.13669233947,5265.63578735397,3.770461196945508,3.770461196945508
4063238077977532288,OGLE-BLG-ECL-296068,271.323,-27.098694,ECL,C,24.39926,15.537,1.1090002,0.3830015,,,271.3230131071823,-27.0987131625966,0.002,0.002,90.0,271.32300917472,0.0759,-27.098724144,0.0654,0.2466,0.0828,-0.813,0.143,-2.551,0.122,false,3956.47,63.9771,16.695097,2277.33,119.52,16.95782,4146.57,192.753,15.717698,1.240123,,,0,5074.4,,,,,0.080768,3710.33289447866,2745.26360648369,5501.46676032558,2.6899353191367688,2.6899353191367688
4044144092157160448,OGLE-BLG-ELL-017147,270.55792,-30.5725,ELL,ELL,10.869544,14.717,2.1290007,32.28457,,,270.5579310105161,-30.5725120873312,0.002,0.002,90.0,270.5579219926,0.0697,-30.57253118704,0.064,0.0829,0.0829,-1.803,0.126,-4.436,0.099,false,7131.53,45.4632,16.055408,2226.98,50.2795,16.9821,10772.5,265.093,14.68113,2.300969,,,0,3795.6,,,,,0.055301,6697.1896737257,4549.18583651529,10458.7832280565,0.5875370129589896,0.5875370129589896
4062718520051781376,OGLE-BLG-ECL-259646,270.48584,-27.929193,ECL,NC,5.5848045,15.915,1.2139997,0.4417122,,,270.4858516300188,-27.9292202703535,0.004,0.004,90.0,270.48584544735,0.13,-27.92922386243,0.12,0.4806,0.1132,-1.269,0.282,-0.834,0.242,false,3336.06,14.2986,16.880281,1813.13,92.4059,17.205313,4477.76,62.4958,15.634267,1.571046,,,0,4993.0,,,,,0.104911,2077.30621623746,1614.45818506374,2890.78061379448,4.32749735828245,4.32749735828245
4685939925666741248,OGLE-SMC-ECL-2361,13.033875,-73.10883,ECL,ED,8.842626,16.725,-0.15699959,2.3121421,,,13.0338949321305,-73.1088544606252,0.002,0.001,90.0,13.0339061739,0.0718,-73.1088599039,0.0477,0.0977,0.0644,0.759,0.16,-1.264,0.095,false,4364.71,5.9358,16.588478,3802.98,56.7285,16.40108,1839.14,28.6583,16.600382,-0.199303,,,0,9485.75,,,,,0.090493,4416.69681881683,3617.37389655342,5496.53801862224,3.4995124393253363,3.4995124393253363
4056288919650015488,OGLE-BLG-ECL-174200,268.62787,-29.998362,ECL,NC,7.3154683,15.192,2.433999,41.438015,,,268.6278774301475,-29.9983567780431,0.003,0.002,90.0,268.62785098901,0.1027,-29.99838856695,0.0946,0.1706,0.1454,-5.318,0.183,-7.383,0.154,false,4553.49,13.127,16.542505,1623.86,64.7975,17.325018,7508.06,222.304,15.073101,2.251917,,,0,3988.35,,,,,0.029833,4871.83041535763,2962.98765124318,8702.29282744859,1.7535395769317432,1.7535395769317432
4062276928742024960,OGLE-BLG-ECL-239106,270.0232,-29.476583,ECL,NC,6.279941,13.915,1.3470001,44.147938,,,270.0232278327575,-29.4765960282601,0.001,0.001,90.0,270.02323233305,0.0395,-29.47659660352,0.0361,0.4243,0.0434,0.91,0.072,-0.134,0.058,false,22236.8,13.6504,14.820685,10305.3,201.202,15.318735,24359.2,184.446,13.79526,1.523475,,,0,4572.53,,,3.93,6.089,0.099038,2227.48153679281,2023.54645026825,2476.0247047793,2.175929397191144,2.175929397191144
4043143369059705344,OGLE-BLG-ELL-011812,268.8982,-33.75072,ELL,ELL,7.0911946,15.835,1.3720007,0.3738734,,,268.8982148373781,-33.7507464881886,0.003,0.002,90.0,268.89820747204,0.0785,-33.75075063982,0.0713,0.4918,0.083,-1.422,0.164,-0.964,0.138,false,3438.41,12.7686,16.847471,1484.39,25.6449,17.42252,3569.13,68.315,15.880513,1.542007,,,0,4460.0,,,,,0.105193,1979.86907881189,1673.28313182321,2419.76244874992,4.351817673277274,4.351817673277274
5254051089736618624,OGLE-GD-ECL-02047,161.29204,-61.346222,ECL,nonEC,8.070554,16.277,0.97599983,2.996918,,,161.2920608218158,-61.3462146835105,0.002,0.002,90.0,161.29198604324,0.0694,-61.34620444413,0.0606,0.3242,0.081,-8.328,0.147,2.378,0.123,false,2829.16,3.16864,17.059223,1428.6,32.1175,17.464108,2493.52,35.6875,16.269888,1.19422,,,0,4873.75,,,,,0.044561,2896.80208020818,2286.83748712331,3902.30691931497,3.9674063088554696,3.9674063088554696
4041748260656583808,OGLE-BLG-RRLYR-02887,266.98984,-34.239918,RRLYR,RRab,5.177839,16.416,1.7889996,0.7204475,,,266.9898253704227,-34.2399394511954,0.004,0.003,90.0,266.98982988531,0.1349,-34.23994812848,0.1312,-0.1913,0.1774,0.867,0.237,-2.015,0.203,false,1655.6,6.13817,17.640974,727.945,16.4594,18.19614,2402.97,49.0964,16.31005,1.886091,,,0,,,,,,0.088652,7292.07284246591,4612.65390239095,11471.877180744,2.101745374769237,2.101745374769237
4062585960169898752,OGLE-BLG-RRLYR-08736,269.39966,-28.645584,RRLYR,RRab,7.723543,15.99,1.9190006,0.7756862,,,269.3996753824031,-28.6455792552758,0.003,0.003,90.0,269.39966553993,0.1126,-28.64561489117,0.1001,0.2975,0.1196,-2.006,0.223,-8.277,0.183,false,2641.49,13.7548,17.133743,1107.79,25.9528,17.740246,4022.46,85.9562,15.75069,1.989555,,,0,,,,,,0.051513,3328.38754038963,2237.26338929291,5820.09123717244,3.378830333184034,3.378830333184034
4043760607471554688,OGLE-BLG-RRLYR-09162,269.577,-32.080112,RRLYR,RRab,13.915304,16.372,1.757,0.5973122,,,269.577004857039,-32.0801202001,0.003,0.003,90.0,269.57698478612,0.1395,-32.08014051876,0.1216,0.1849,0.1414,-3.95,0.224,-4.719,0.19,false,1976.16,15.3343,17.448812,803.715,75.3381,18.088633,2531.35,74.8268,16.25354,1.835093,,,0,,,,,,0.03303,4726.83957372181,2884.95841850737,8534.10361110992,2.9991454263884023,2.9991454263884023
4049118317104495104,OGLE-BLG-ELL-020491,271.88266,-31.164278,ELL,ELL,10.690339,15.43,1.7689991,10.3465185,,,271.8826554267084,-31.1642739599532,0.004,0.004,90.0,271.88264977957,0.1446,-31.1643080521,0.139,-0.0652,0.1702,-1.122,0.278,-7.918,0.238,false,3832.64,16.5652,16.72962,1341.87,32.5714,17.53211,4430.95,50.2907,15.645679,1.886432,,,0,4054.34,,,,,0.020249,6897.8456788984,4212.95751647991,11303.8186517428,1.236432935442643,1.236432935442643
4063175027882475136,OGLE-BLG-LPV-183355,270.47867,-27.325695,LPV,Mira,116.80322,14.148,6.962001,337.0,,,270.4786564637273,-27.325659310168,0.006,0.005,90.0,270.47863700539,0.2106,-27.32568399936,0.191,-0.0965,0.2603,-4.015,0.403,-5.734,0.317,false,9097.36,286.344,15.791078,359.608,35.0944,18.961813,22015.9,2281.44,13.905079,5.056734,,,0,3296.0,,,,,0.135581,5657.48920113195,3283.13254374594,9582.8524040122,0.38488109520096714,0.38488109520096714
4043272046273886848,OGLE-BLG-RRLYR-08175,269.15964,-33.09739,RRLYR,RRc,7.143228,16.306,1.276001,0.2694674,,,269.1596390117932,-33.0973773170994,0.004,0.004,90.0,269.15960809997,0.1611,-33.0974063211,0.1405,-0.2622,0.137,-6.015,0.269,-6.736,0.226,false,2305.18,18.5177,17.281605,1275.18,68.2712,17.58746,2866.15,139.873,16.118673,1.468786,,,0,,,,,,0.045756,9317.56945212905,6180.49305567122,13999.639958385,1.4594865627552167,1.4594865627552167
5241887811076616192,OGLE-GD-ECL-05494,164.3125,-61.567585,ECL,nonEC,100.01558,14.12,0.4829998,0.9268426,,,164.3124864142391,-61.5675821533435,0.001,0.001,90.0,164.31243905016,0.0193,-61.56757323218,0.0192,0.2139,0.0242,-5.238,0.041,2.072,0.035,false,28353.0,158.729,14.55687,17737.2,447.625,14.729173,15494.3,569.762,14.28649,0.442682,,,0,7279.24,1.248,0.626,3.09,24.221,0.025442,4103.50301663545,3722.20955855532,4568.33411480892,1.0542261004332225,1.0542261004332225
4055964327521085696,OGLE-BLG-RRLYR-04353,267.71075,-30.67125,RRLYR,RRab,8.409853,16.869,2.4300003,0.58334666,,,267.710732863874,-30.6712416748311,0.008,0.007,90.0,267.71073867704,0.2849,-30.67127976786,0.298,0.4786,0.4312,1.161,0.518,-8.847,0.432,false,904.408,10.8811,18.297455,374.497,18.3144,18.917768,1977.75,135.608,16.52149,2.396278,,,0,,,,,,0.060939,3923.65668913545,1716.69491678755,8185.95823329778,3.90054447815184,3.90054447815184
4043554174133024000,OGLE-BLG-ECL-161456,268.36554,-32.366,ECL,NC,5.553579,15.519,1.7580004,2.9624376,,,268.3655125213095,-32.3660184138797,0.002,0.002,90.0,268.36552862836,0.0943,-32.36602981154,0.0737,0.1873,0.1086,3.16,0.154,-2.647,0.126,false,4344.84,7.96598,16.593431,2040.82,30.804,17.07688,6712.79,75.434,15.194663,1.882217,,,0,4637.55,,,,,0.106657,4655.55162264233,3046.761614991,7979.81018769791,2.179144320184882,2.179144320184882
4050944983894911104,OGLE-BLG-ECL-337703,272.4122,-27.899973,ECL,NC,12.030221,15.871,1.1660004,0.345982,,,272.4121769763419,-27.8999798813123,0.011,0.009,90.0,272.41219243438,0.3485,-27.90000361131,0.3162,-0.2572,0.3131,3.173,0.685,-5.511,0.576,false,3163.76,37.6907,16.937857,1871.6,46.8258,17.170856,4155.18,78.9593,15.715446,1.45541,,,0,5076.0,,,,,0.077327,5859.92655595432,3358.61135928513,9914.77640641862,2.031539425307468,2.031539425307468
5242146127579250816,OGLE-GD-ECL-03033,162.1152,-61.148304,ECL,nonEC,30.7593,14.768,1.4069996,17.592459,,,162.1152019504051,-61.1482963932288,0.001,0.001,90.0,162.11513780629,0.0397,-61.14829497938,0.0393,0.3898,0.0467,-7.189,0.08,0.328,0.071,false,8741.11,29.3443,15.834449,3400.44,63.2035,16.52255,8145.48,85.1456,14.984629,1.537922,,,0,4368.33,2.453,1.366,3.07,3.087,0.027593,2407.1468293493,2155.34750767224,2723.39600272374,2.8604867397762916,2.8604867397762916
4041843776378419072,OGLE-BLG-LPV-049557,267.26962,-34.040695,LPV,Mira,109.50649,16.178,,435.4,,,267.2696059394071,-34.0406849027123,0.01,0.008,90.0,267.26958230108,0.3632,-34.0406974988,0.3086,0.4604,0.3842,-4.549,0.627,-2.926,0.513,false,2434.8,169.994,17.22221,384.571,63.7569,18.888947,7699.15,1810.11,15.045813,3.843134,,,0,,,,,,0.055504,3581.08326263254,1647.79176756653,7567.15723366027,3.4079274025963713,3.4079274025963713
4041782551688785664,OGLE-BLG-ECL-092346,266.3694,-34.181805,ECL,NC,5.211468,15.308,1.4779997,0.8807395,,,266.369366570424,-34.1818024952759,0.002,0.002,90.0,266.36936705782,0.0713,-34.18182047846,0.0794,0.4022,0.1012,0.094,0.152,-4.177,0.123,false,5337.05,11.7934,16.370111,2241.02,40.207,16.975275,6373.94,279.933,15.2509,1.724375,,,0,4419.0,,,,,0.099965,2442.66490564146,1880.48175285,3444.82499842118,3.3686801467101937,3.3686801467101937
5960385193447966336,OGLE-BLG-T2CEP-012,261.8506,-39.858555,T2CEP,BLHer,29.948187,14.533,1.4350004,1.4769841,,,261.8505922531788,-39.8585514923124,0.002,0.002,90.0,261.85056723482,0.0747,-39.85857370765,0.0619,0.3863,0.0857,-4.46,0.15,-5.16,0.113,false,11020.6,104.812,15.582849,4045.23,155.544,16.334032,11390.9,389.844,14.620522,1.713511,,,0,4140.08,,,,,0.024855,2461.43074793784,1988.73709662292,3204.2011354349,2.5770618850860103,2.5770618850860103
4050510543710232192,OGLE-BLG-ECL-342497,272.54517,-29.255861,ECL,C,7.0206556,16.402,1.1529999,1.2072849,,,272.5451668238332,-29.2558579209355,0.004,0.003,90.0,272.54515720509,0.1255,-29.255890298,0.1236,-0.1869,0.1636,-1.949,0.239,-7.52,0.198,false,1957.12,13.8034,17.45932,1331.39,28.0692,17.540625,2448.41,60.8117,16.289711,1.250914,,,0,,,,,,0.014913,7724.52390848146,4929.34057954627,12060.5888268471,1.9626418186653396,1.9626418186653396
4063045972702055168,OGLE-BLG-ECL-308196,271.6129,-27.193722,ECL,C,19.513327,15.054,1.019,0.4704137,,,271.612919684179,-27.1937318966865,0.002,0.001,90.0,271.6129169055,0.0599,-27.1937495115,0.0541,0.3584,0.0644,-0.574,0.117,-4.091,0.091,false,7791.81,61.8798,15.95927,3914.63,101.226,16.36966,7222.21,185.79,15.115245,1.254415,,,0,4918.83,,,,,0.072403,2637.28228770355,2220.50551963515,3237.42161450868,2.948216810761295,2.948216810761295
4655121439346282368,OGLE-LMC-ECL-03101,73.93004,-70.30011,ECL,ED,7.3812037,16.882,-0.077999115,13.17773,,,73.9301033864018,-70.3001063335288,0.003,0.002,0.0,73.93013282691,0.0561,-70.30010796447,0.0743,0.3787,0.0643,2.305,0.111,-0.379,0.163,false,3632.05,4.94054,16.787987,2981.9,18.2124,16.665155,1543.21,15.001,16.790855,-0.1257,,,0,9045.0,,,,,0.078046,2312.82665086143,2015.38847553574,2700.99634793761,5.061284553998515,5.061284553998515
4063108399968732288,OGLE-BLG-ELL-017953,270.87155,-27.50375,ELL,ELL,19.413977,13.447,1.3050003,1.338031,,,270.8715551630186,-27.5037809039171,0.001,0.001,90.0,270.87156311193,0.0385,-27.50377912664,0.0362,0.3229,0.045,1.638,0.072,0.413,0.059,false,31573.1,238.245,14.440071,13273.1,385.413,15.043959,29536.0,844.233,13.58604,1.457919,,,0,4475.0,,,,,0.112469,2873.72545796596,2529.04547089974,3323.21051984426,1.1547731730905646,1.1547731730905646
4063098577379091456,OGLE-BLG-RRLYR-11875,270.76804,-27.718445,RRLYR,RRc,8.544888,15.92,1.3990002,0.34680223,,,270.7680190264364,-27.7184182294105,0.004,0.003,90.0,270.76800560915,0.1263,-27.71845257108,0.12,-1.3521,0.175,-2.759,0.25,-7.976,0.221,false,3237.24,26.6523,16.91293,1537.72,40.6466,17.384195,3849.76,41.244,15.798337,1.585858,,,0,4514.31,,,,,0.117284,12412.7956144642,8865.54400732886,17261.7209506994,0.45065205389184015,0.45065205389184015
4044072387693942656,OGLE-BLG-RRLYR-08943,269.48987,-30.977612,RRLYR,RRab,10.870243,16.782,2.052,0.7713833,,,269.4898533950362,-30.9776146755146,0.006,0.005,90.0,269.48985540181,0.2358,-30.97764077024,0.2537,-0.5916,0.3444,0.4,0.415,-6.061,0.343,false,1106.02,15.4361,18.078959,630.044,54.6739,18.35296,2815.46,142.974,16.138046,2.214914,,,0,,,,,,0.052149,6867.73187320835,3981.36155444454,11423.3054806538,2.5979329315286606,2.5979329315286606
4068965945163531008,OGLE-BLG-RRLYR-02761,266.88318,-22.394722,RRLYR,RRc,7.4187136,16.465,1.6429996,0.31125224,,,266.8831984380379,-22.3947217010936,0.005,0.004,90.0,266.88319953339,0.1411,-22.39474766056,0.1314,0.0823,0.1786,0.235,0.31,-6.029,0.289,false,1728.93,19.5437,17.593924,935.516,34.2995,17.923761,2653.43,64.7904,16.202402,1.721359,,,0,,,,,,0.06138,4921.97196496113,3024.17471334174,8265.04158167724,3.0043044741990705,3.0043044741990705
4063046281884548608,OGLE-BLG-RRLYR-13296,271.53403,-27.214306,RRLYR,RRab,24.601315,15.779,1.6379995,0.49635285,,,271.5340338746365,-27.2142942567661,0.003,0.003,90.0,271.53399983296,0.1129,-27.2143222816,0.0976,-0.5296,0.1122,-7.031,0.208,-6.509,0.167,false,2748.49,32.7913,17.090631,1965.24,224.468,17.117851,5197.41,396.169,15.472452,1.645399,,,0,,,,,,0.044058,12235.6624840002,8830.72983738601,16904.0732704242,0.34086283912172277,0.34086283912172277
4062935609243150592,OGLE-BLG-ELL-019161,271.33383,-27.634945,ELL,ELL,7.843969,14.263,1.5300007,7.4149203,,,271.3338601737543,-27.6349613560795,0.006,0.005,90.0,271.33381916251,0.195,-27.63497488768,0.1796,0.5209,0.153,-8.439,0.366,-3.143,0.32,true,14709.6,84.632,15.269362,6258.52,65.33,15.860209,19299.7,172.754,14.048042,1.812166,,,0,4440.0,,,,,0.112818,2001.66441996449,1409.39917748149,3358.29919777908,2.7560431868068065,2.7560431868068065
4050300227717125760,OGLE-BLG-ECL-308582,271.62213,-29.586027,ECL,NC,18.10727,16.053,1.3780003,1.0585409,,,271.6220990719191,-29.5860091652121,0.004,0.003,90.0,271.62209410325,0.1091,-29.5860236762,0.1085,0.1554,0.1399,-1.004,0.234,-3.37,0.213,false,2662.26,9.89985,17.12524,1229.08,35.1188,17.62744,3155.51,96.9925,16.014246,1.613194,,,0,,,,,,0.116177,5003.07256740551,3078.95840358634,8777.71289237722,2.556815485545595,2.556815485545595
4068781231453054464,OGLE-BLG-ECL-102162,266.70172,-23.209278,ECL,NC,17.603796,16.013,1.6569996,1.7948332,,,266.7017202492949,-23.209270773218,0.014,0.012,90.0,266.70169519869,0.4633,-23.20929958832,0.4038,0.99,0.5511,-5.347,0.919,-6.693,0.765,false,2824.96,35.3408,17.060833,1647.47,47.0598,17.309347,5558.73,111.278,15.399481,1.909866,,,0,5025.33,,,,,0.026029,2260.09676859563,903.076983266932,5880.06101932346,4.242365316510188,4.242365316510188
4043134465582217472,OGLE-BLG-ELL-010740,268.5551,-33.768806,ELL,ELL,7.215151,15.661,1.4399996,0.4452934,,,268.5550917250902,-33.7688044966698,0.003,0.002,90.0,268.55508914282,0.0913,-33.76883607438,0.0816,0.1836,0.0906,-0.499,0.179,-7.334,0.151,false,3629.17,16.6347,16.788847,1535.21,41.0489,17.38597,3796.39,34.3084,15.813494,1.572475,,,0,4430.33,,,,,0.025348,4684.54761961017,3224.35706748133,7572.7602977685,2.307661961662731,2.307661961662731
4041483347077609984,OGLE-BLG-ECL-130522,267.643,-34.72411,ECL,NC,5.987975,16.009,1.421999,6.8258314,,,267.6429765788071,-34.7241308464971,0.003,0.002,90.0,267.6429769313,0.0871,-34.72413503688,0.077,0.4438,0.0912,0.067,0.166,-0.973,0.132,false,3061.42,3.64496,16.973558,1352.37,9.62443,17.52365,3240.6,22.2789,15.985355,1.538294,,,0,4427.64,,,,,0.10215,2201.24425167082,1784.30867307632,2860.47951154441,4.295659603897164,4.295659603897164
4061382377261985664,OGLE-BLG-ELL-002147,263.74454,-26.910166,ELL,ELL,7.190972,16.256,2.837,48.280632,,,263.7445436055709,-26.9101527175237,0.005,0.004,90.0,263.74450944922,0.1622,-26.91018163299,0.1405,0.0598,0.1934,-7.074,0.341,-6.716,0.277,false,1523.6,8.07251,17.731188,426.486,29.2885,18.776627,2485.07,67.0539,16.273573,2.503054,,,0,,,,,,0.049198,5614.93343045819,3282.863270618,9717.98859871406,2.50927746020686,2.50927746020686
4050947152911908608,OGLE-BLG-ECL-344221,272.5955,-27.74689,ECL,NC,11.336516,15.974,1.2219992,1.4390115,,,272.5954737776509,-27.74689982103,0.003,0.003,90.0,272.59547414353,0.1259,-27.74691151702,0.1259,-0.248,0.1541,0.075,0.223,-2.716,0.18,false,3148.24,24.3273,16.943197,1944.29,128.982,17.129486,4848.63,150.203,15.547872,1.581615,,,0,5143.45,,,,,0.090719,8138.19384117891,5343.08469339813,12359.1132432561,1.4213598272646237,1.4213598272646237
4688861843426407808,OGLE-SMC-ECL-0826,11.265208,-73.06028,ECL,EC,8.431631,17.06,-0.14499855,0.8088194,,,11.2652473262412,-73.0602464821979,0.003,0.002,90.0,11.26525913124,0.0845,-73.06025234165,0.0767,-0.1149,0.0775,0.799,0.168,-1.361,0.156,false,2805.72,26.7759,17.068253,2594.33,71.2306,16.816324,1267.65,30.086,17.004425,-0.188101,,,0,9545.67,,,,,0.12752,5722.28102742039,4614.41433481189,7157.21877595548,3.2721535526149346,3.2721535526149346
4043553963633208320,OGLE-BLG-ECL-166430,268.4693,-32.329807,ECL,NC,20.720253,13.733,0.99900055,4.2819214,,,268.4692710485793,-32.3298143235924,0.001,0.001,90.0,268.46928595922,0.0386,-32.32983609464,0.0329,0.9713,0.0435,2.926,0.073,-5.057,0.061,false,31010.5,61.0801,14.459594,14777.6,141.126,14.927379,24263.8,192.723,13.799521,1.127857,,,0,4923.41,1.2555,0.6415,1.66,1.459,0.09193,1002.70387267354,960.444225615439,1048.78035075119,3.7271363401854423,3.7271363401854423
4042814580799995392,OGLE-BLG-RRLYR-13946,271.91925,-32.378193,RRLYR,RRc,7.2503357,16.01,1.0419998,0.36600015,,,271.9192549216282,-32.3781982721721,0.004,0.003,90.0,271.91924731913,0.1084,-32.37822434501,0.1107,0.1268,0.1206,-1.491,0.272,-6.056,0.222,false,3428.9,25.8534,16.85048,1709.19,29.3106,17.26941,3221.47,22.7916,15.991784,1.277625,,,0,4872.33,,,,,0.024169,5515.74966186493,3480.77914415282,9387.80193542878,2.301977493699461,2.301977493699461
4062280575139851008,OGLE-BLG-LPV-170170,270.08038,-29.39189,LPV,Mira,131.69826,12.764,5.931999,199.36,,,270.0803745579951,-29.3918771375224,0.008,0.006,90.0,270.08035252702,0.2671,-29.39191036611,0.2352,-0.0907,0.3,-4.458,0.491,-7.718,0.414,false,13401.6,400.541,15.370477,862.142,120.334,18.012442,34911.1,4453.67,13.404512,4.607929,,,0,3339.0,,,,,0.049351,5730.43584610611,3174.02473874936,10003.3153624532,-1.0269383352353785,-1.0269383352353785
4043899175918510080,OGLE-BLG-ECL-247738,270.21695,-31.46864,ECL,C,41.878025,13.454,0.9019995,0.3986638,,,270.2169210367177,-31.4686576000492,0.001,0.001,90.0,270.2169201354,0.0421,-31.46865841495,0.0422,0.8148,0.0582,-0.179,0.076,-0.189,0.059,false,35768.0,462.318,14.304629,17752.5,886.062,14.728238,26856.0,1204.66,13.689316,1.038922,,,0,5192.2,,,1.86,2.265,0.109195,1193.65698330446,1114.17011242638,1285.12337852385,3.0696027572321487,3.0696027572321487
4689015946825299328,OGLE-SMC-CEP-2819,14.591291,-72.19822,CEP,1O,13.770809,16.493,0.45700073,0.9261106,,,14.5913577900761,-72.1981946148604,0.002,0.001,90.0,14.59137165615,0.073,-72.19820050387,0.0445,0.0409,0.0617,0.985,0.133,-1.368,0.085,false,3242.02,36.9993,16.911327,2337.12,87.3306,16.929686,2055.3,48.1274,16.479733,0.449953,,,0,6876.0,,,,,0.117283,5038.20936567666,4139.08369854744,6222.80178105172,2.9816189760520864,2.9816189760520864
4050278748598178176,OGLE-BLG-ECL-270286,270.7344,-29.505888,ECL,NC,5.726654,14.8,2.1859999,534.05,,,270.7344181317399,-29.5059182784284,0.002,0.002,90.0,270.73439881161,0.0619,-29.5059194314,0.0537,0.1626,0.0678,-3.905,0.119,-0.268,0.097,false,7296.52,5.53229,16.030577,2112.18,38.4074,17.039562,9136.18,31.5524,14.860008,2.179554,,,0,3581.5,,,,,0.122918,5100.02088932243,3712.17273000453,7641.4064379711,1.26214041603059,1.26214041603059
4658485670050265216,OGLE-LMC-ECL-15912,81.71471,-68.92472,ECL,ESD,8.610081,16.662,-0.08400154,1.09491,,,81.7147718993608,-68.9247350382889,0.002,0.002,0.0,81.71479238578,0.0604,-68.92473055761,0.0707,-0.0506,0.0671,1.711,0.123,1.041,0.136,false,4042.04,21.6701,16.671865,3420.24,58.1946,16.516247,1659.66,24.2525,16.71187,-0.195623,,,0,8712.0,,,,,0.096705,5465.49425663531,4482.91973449221,6728.97795052358,2.9738534448060925,2.9738534448060925
4658290609826725248,OGLE-LMC-T2CEP-091,79.68946,-69.056,T2CEP,RVTau,35.585922,14.203,0.6960001,35.749344,,,79.6894266757023,-69.0560327375594,0.001,0.001,0.0,79.68944905373,0.0229,-69.05603121144,0.027,0.0084,0.0267,1.858,0.042,0.354,0.057,false,24360.0,294.999,14.721672,14055.8,515.798,14.981752,16354.4,596.828,14.227835,0.753918,,,0,6293.0,,,,,0.125415,8309.35768825121,7217.8017855993,9638.99174060768,-0.3948372023442275,-0.3948372023442275
4056284659040627968,OGLE-BLG-ECL-179032,268.73178,-30.061,ECL,NC,36.71202,15.232,1.2290001,0.9060977,,,268.7317938241541,-30.0610150461224,0.002,0.002,90.0,268.73179186301,0.0818,-30.06102973466,0.0797,0.1016,0.1254,-0.394,0.158,-3.412,0.133,false,6047.46,54.8002,16.234432,3008.22,35.7242,16.655613,6566.92,92.4789,15.218514,1.437099,,,0,4777.0,,,,,0.069204,5816.49942004236,3649.17146997012,9796.32058123218,1.4086919053211453,1.4086919053211453
4116579471502215040,OGLE-BLG-ECL-034937,263.6495,-23.706333,ECL,C,28.854986,15.337,1.6219997,0.4420623,,,263.6495286342982,-23.70631940959,0.003,0.002,90.0,263.64953433961,0.1002,-23.70633413806,0.0927,0.2879,0.1407,1.213,0.196,-3.421,0.155,false,4318.04,60.2837,16.60015,1727.23,73.4656,17.258015,5203.24,198.007,15.471234,1.78678,,,0,4374.7,,,,,0.106312,3460.96729051147,2214.00125620267,6359.07688554576,2.641012419135496,2.641012419135496
4056262432623347840,OGLE-BLG-ELL-013829,269.5274,-29.822,ELL,ELL,7.7844944,15.648,1.2920008,0.3791539,,,269.5274352031244,-29.8220006438396,0.007,0.005,90.0,269.52742962222,0.1044,-29.82201816098,0.0973,0.3463,0.1474,-1.125,0.475,-4.068,0.341,false,4035.12,20.3995,16.673725,2029.51,84.503,17.082912,4608.4,102.865,15.603045,1.479868,,,0,4777.0,,,,,0.109973,3046.17608598821,1944.58516103779,5879.64408961354,3.229224741629345,3.229224741629345
